1383,cinisme  psoe   aproven amagatotis   ple  agost   transparència   consens   línia elèctrica  181km   trinxen   territori   projecte   aportarà  nova inversió    rebaixarà  preu   llum    sud  catalunya diem     ,0,presidencia
1394,  portaveu adjunt   rius   història   permet   optimistes   psoe     valent  tractar essència  conflicte  exercici autodeterminació    descomptat  amnistia     llegeix entrevista      ,0,presidencia
1424,      estatut        catalunya  independencia  ,0,presidencia
1428,   riuades   alemanya  posat  marxa   iniciativa     fer  casa    vins  celler      riuades  francolí     ,0,presidencia
1431,   delirant teoria    fairy     supera   lliçó  vèncer  independentisme    nivell democràtic   zero aclareix  estratègia  inspira accions  decisions   cúpula judicial   clavegueres    independencia   ,0,presidencia
1458,  vicepresident   lidera acord  convertir aeroport  prat  barcelona   hub intercontinental    llegeix  nota  premsa   ,0,presidencia
1554, nit somia riu    lluna carles riba,0,presidencia
1555, sembla  bé     canvi  indults   renunciat  treballar   independència   temporada       vulguin imposar   renúncia     clar      sembla  seguirem lluitant    vies legítimes ,0,presidencia
1629,in  pen dent   eufemismes   vergonya   subterfugis      ,0,presidencia
1641,       sas    clar esther clar  tens cognom    independentista     parlar    vols entendre  segura   entens  absolució    vull   pels  esmentes   vull pels   3 300    independència            votar,0,presidencia
1644,bon dia   recordar acte  suport  cdr detinguts  23s        consellera         companys     cdr    ,0,presidencia
1688,finalment s  publicat  memòries   publicitat institucional  2019  2020      conseller economia  jaume giró     secretari  difusió  jofre llombart     fet possible   via  ,0,presidencia
1704, president   puigdemont   acte  signatura   carta  compromís  consells locals    soler     autodeterminació   guia   ensenya  camí  éxit   guanya  dia    fer     fet   ,0,presidencia
1716,      passant m agradaria explicar   ràpidament    fil   cosa    punt  passar   pot   lesiva pels interessos  catalunya  s  tramitant  llei  audiovisual  pot  demolidora  país  1 14,0,presidencia
1720,fer gala   repressió   precisament  millor carta  presentació   milllor auguri  diàleg  ministra      full  ruta   independència    mandat  52   catalans  respecte   criminalització  ,0,presidencia
1740, interès  llegir  cròniques  opinòcrates  règim   veure       contundents        remodelació  govern  president           purgues estalinistes      cops autoritat ,0,presidencia
1773,    necesario discutir  cifra   planteadas   tribunal  cuentas   cuestionamiento   der  conjunto  procedimiento  resulta incoherente  arbitrario  parcial   riguroso  ilegal     inconstitucional   ,0,presidencia
1816, honor  rebut   casa   república  mhp pere aragonès   agraïment   cordialitat   conversa   mantingut  gràcies  venir   waterloo  enviar  missatge  suport  reconeixement   lluita  exili   ,0,presidencia
1819,reconciliació    dia acompanyarem  alts càrrecs   generalitat citats   ciutat   justícia  actitud repressiva  pateixen   3 300 persones  incompatible   títol  acte   retrobament  desitgem   via   política   negociació  ,0,presidencia
1835,iniciativa internacional liderada  professors economia     decisió  tribunal  cuentas   multat andreu mas colell   proves   possibilitat  defensar     tribunal  tribunal  cuentas    inquisició    ,0,presidencia
1851, acord       idea   ampliar aeroport  prat   ,0,presidencia
1908,absoluta condemna    amenaces   odi   incompatibles   democràcia     suport  president    ,0,presidencia
1950,85 años   masacre  badajoz  4000 personas fusiladas    carnicero yagüe   calles   nombre  pablo casado  negando    golpe franquista   ,0,presidencia
2006, acte oficial  commeració   proclamació   ii república    poble vell  corbera ebre   ,0,presidencia
2014,  franquistas  razón    reconocerlo    ,0,presidencia
2023,   celebrem  oposició  bloc haguem aconseguit  readmissió  obra   comediant   badalona     previst   programa inicial   censura  govern   pp  intolerable      exigit  dimissió   regidora  cultura  ,0,presidencia
2076,  leer   entrevista   compañeras               angela             ,0,presidencia
2080,       entenderíamos  dimisión    sr  aragonés  cesara    irresponsabilidad política   falta  empatía   ciudadanía     día  piden  prórroga  toque  queda     vicepresident  govern  respete  normas   ,0,presidencia
2113, 77 6    catalans  catalanes suspèn   monarquia    volen     n parli  parlament  catalunya    monarquia segueixi sent  problema   seguirem parlant    suport      ,0,presidencia
2123,cs ve     parlar  convivència  té aliança política   partit  nega  violència masclista   ataca miserablement  menors   ataca  llibertats sexuals    ferro       amenaça directa   convivència   país  ,0,presidencia
2160,font   gràfica     ,0,presidencia
2190,        fundar   pacte territorial  compti  catalunya   país valencià   balears      territoris   patit  conseqüències  model centralista  recentralitzador  treballem  avançar    millor autogovern  ,0,presidencia
2215,       eco   zascas    sanchez serna  pp   precio   luz    ,0,presidencia
2216, justo 10 años   sistema político bipartidista ponía  intereses   banca alemana  delante   servicios públicos españoles      infame artículo 135 ce  suspendido  facto    neoliberal  fracasada receta   austeridad    feliz cumpleaños ,0,presidencia
2221, cumplen 10 años   alianza  bipartidismo  cambiar  artículo 135   constitución   reforma pactada  espaldas   ciudadanía  pleno agosto    intereses   especuladores  delante   servicios públicos ,0,presidencia
2238, pp viene   congreso      preocupados   factura   luz       privatizaron  sector eléctrico diciendo  bajarían  precios     puertas giratorias    propones limitar  precio   luz   demagogos   falla    ,0,presidencia
2264, damos  paso fundamental  garantizar  pensiones dignas   mayores  dando carpetazo   política  recortes  pp       pensiones  revalorizarán   ipc  manteniendo  mínimo   adquisitivo      ,0,presidencia
2281,ojalá    leyese       web   comunidad autónoma   región  murcia       ,0,presidencia
2286,unidas  propone limitar  precio   energía nuclear  hidroeléctrica  bajar inmediatamente  factura   luz         ,0,presidencia
2294,unidas  propone limitar  precio   energía nuclear  hidroeléctrica  bajar inmediatamente  factura   luz    reducir  demora  inaceptable precio   factura   luz  cuestión  voluntad política      ,0,presidencia
2379, energías renovables  necesarias    instalarlas      respetando  territorio  respetando  biodiversidad         vitoria  ,0,presidencia
2423, 14  agosto  cumplen 85 años   matanza  badajoz    general yagüe asesinó  4000 personas   plaza  toros   ciudad     calles   nombre   ciudades   país   memoriademocratica  ,0,presidencia
2465,   seguir trabajando    democracia llegue   jefatura      horizonte republicano  españa   proyecto  profundización democrática   modernización económica   unidad  base  reconocimiento   plurinacionalidad ,0,presidencia
2468,   empeñan  hablar   plena normalidad democrática    huida  juan carlos  supone    luces   grave anomalía democrática  españa  produce  enorme descrédito   instituciones ,0,presidencia
2479,             años  legislatura  jugamos  próxima década        oportunidad  invertir   cantidad  recursos     volver atrás       capaces  reconstruirnos   ,0,presidencia
2561, comienza  presentación      valencia    mano          acompañan   lima coordinadora      coordinadora      ,0,presidencia
2580, cultura  conflicte   representació cultural   classe obrera      david becerra  belén gopegui   diumenge 5  12h  14h  escolacup     ,0,presidencia
2619, 11s  pactes  renúncies  lluita   camí      nipactesnirenúncies  ,0,presidencia
2652,  cup  camp  terres  ebre  oposem   línia   alta tensió  mat   creua   territori     rebutgem  model  perpetua   generació energia   mans      continua trinxant  territori      ,0,presidencia
2654,   comença entrevista  diputat              directe       ,0,presidencia
2682, 11s  pactes  renúncies  lluita   camí     nipactesnirenúncies     convocatòries  ,0,presidencia
2718,  rebuig  ecologistes  ampliació  prat    gravíssima irresponsabilitat  menysavionsmésvida  ,0,presidencia
2742,   aeroport  prat   línia vermella     avisa  govern  ,0,presidencia
2744,mireia vehí  ampliació  prat   línia vermella   noampliacioaeroport    veca      ,0,presidencia
2746,    veca  diputada         aeroport  prat   línia vermella  ,0,presidencia
2770,agència  protecció  dades obre investigació  mossos    denúncia   presentar     gravar manifestacions  autorització    aturar  seguiment  monitorització   dissidència     ,0,presidencia
2804,bon dia          llegiu  tuit  informar millor      aprovar  congreso  relació   interines  interins   ,0,presidencia
2823,  suport      exigim absolució   encausades    judici   lluita estudiantil    fiscalia   mossos  tribunals podran   moviment estudiantil organitzat  combatiu     ,0,presidencia
2836, reunió necessària  compartir punts  vista   lluita  exili    qüestions estratègia independentista     llarga  agradable estona  gràcies president     bona acollida   ,0,presidencia
2837,   trobada cordial  constructiva   president  exili  compartint anàlisis   política nacional  internacional     voluntat  promoure lluites compartides   assolir autodeterminació  amnistia   independència   ,0,presidencia
2919,mobile world congress     diners públics   beneficis privats      precarització    model  ciutat elitista   sortida continuista   crisi   entrega  turisme salvador   fetitxisme tecnològic   tecnologia   vigilància     indústria extractiva    plantemcaramwc    ,0,presidencia
2938,   llevan  hedonismo   política     divertido   españa    años  conviene disfrutar  escondidas    acaso     caso  alejandro fernández  líder  pp catalán   entrevista        ,0,presidencia
2949, 3 años  partidos separatistas aseguraron   referéndum       1 0   quedaba implementarlo          tratan   partidarios   niños      independentista   cabreado ,0,presidencia
2962,sánchez   vacaciones     comparecido   crisis  afganistán   pobreza energética golpea  millones  españoles  marlaska   asumir responsabilidades   crisis migratoria  ceuta   sánchez  comparecer   congreso   diputados   ,0,presidencia
2986, ada colau  concejal  pp   cataluña interior   kleenex suficientes   planeta   lágrima     orgulloso   compañeros  partido  orgulloso   valentía  firmeza     ,0,presidencia
2999,nuevamente  cobarde   amedrentarnos   apoyo  concejal    d sant sadurní    cuyo despacho profesional   atacado        callarnos   q damos  cara  cataluña  defendemos  libertad   populares  barcelona  ,0,presidencia
3002,europa    razón  partido popular   gobierno  alternativas  bajar  precio   electricidad    sánchez   herramientas    españoles  soporten  drásticas subidas   factura   luz       espera   ,0,presidencia
3068, reus     tarragona  solicita  adif  cesión   terrenos   avinguda  comerç  mejorar   zona   ,0,presidencia
3079, ada caradura  cuba   dictadura   patriayvida  ,0,presidencia
3096, taldíacomohoy arrancaban  juegos olímpicos  barcelona 92        barcelona olímpica corrían  hijos  jordi pujol  joaquim forn  david madí  jordi sánchez   nacionalistas            ,0,presidencia
3101, mañana   carpa   distrito  sants montjuïc escuchando  propuestas   vecinos     barcelona quieren     escuchando  sugerencias  mejorar  barrios   distrito  ,0,presidencia
3174, cuánta incompetencia   día  día   precio   luz bate récords     gobierno    atacando           precio   luz batirá   récord histórico consecutivo  empieza  ola  calor    hayalternativa    gobierno  sánchez  ,0,presidencia
3207, lección magistral  derecho   politica democrática   ,0,presidencia
3250,  días  empezamos  semana  entrevista              construir  instrumento  torno  pp  derrotar  separatismo   urnas    ,0,presidencia
3255, entrevista               estabilidad política  necesaria   constitución   único   funcionado   aventura    constitución  resolverá  problema     agravará   ,0,presidencia
3274,   permitir   gobierno  mande callar  sentido     silencio cómplice   pp  oposición responsable  alternativa necesaria   exigimos  sánchez comparezca   congreso  controlar  incompetencia  mentiras     líderes serios   ,0,presidencia
3300, gobierno   jaula  grillos incapaz  gestionar   sánchez   vacaciones     comparecer   congreso     países   orden   caos  precio   luz   normas anticovid   crisis migratoria  ceuta   salida  afganistán,0,presidencia
3313, finalizar julio      precio   luz  caro   historia  empezamos agosto alcanzando   máximo histórico   prometieron   subiría  precio   energía  prometieron  dejar   atrás   medalla  oro  mentiras   ,0,presidencia
3331,claro  cuba   dictadura    venido  apoyar   soscuba   7  pedir democracia  libertad   pueblo cubano    patriayvida  ,0,presidencia
3354,   cumplen 3 años   pablo casado    presidencia         preparados  gobernar     3añosconstruyendo  ,0,presidencia
3370, legislatura   vía muerta   avión  avería   motor  volver  aeropuerto   estrellarse    sánchez  dimitir  convocar elecciones    dejar españa destrozada   dispuestos  achicharrarnos  salvarla     entrevista     ,0,presidencia
3389,sr  sánchez  repita conmigo  cuba                  ,0,presidencia
3399, jefes  sánchez  erc    cambio  gobierno   importante       exigen autodeterminación  amnistía   volverán  protestas callejeras    perdona  multas     cambie  peones siguen reinando   quieren romper españa   ,0,presidencia
3442, irse iglesias queda claro   radical  mentiroso compulsivo  sánchez   juegos  trilero    cree      falso consenso excluye  media españa   negocia    quieren destruirla  delincuentes    golpe    defensores  terroristas  ,0,presidencia
3474, congreso   cierra gracias  pp    precio   luz desorbitado  afganistán   quinta ola   vacunación  abordarán  agosto   congreso    solicitado     aprobado  diputación permanente   gobierno deberá  explicaciones   sánchez huya   ,0,presidencia
3493, gobierno  sánchez  mintió   pandemia  siguen mintiendo   mar menor    ,0,presidencia
3525, imposible solucionar  problema  mar menor   dejadez  gobierno  sánchez    ,0,presidencia
3535,   bajar  precio   luz   ofrecido  solución  gobierno    sacar  costes  energéticos   factura      demagogia   izquierda   energía  topa   precio   realidad          ,0,presidencia
3581,  noticia  verano   anticipan     invierno     escasas intervenciones  gobierno  transmite impotencia  despreocupación  claro   preocupados  parecen      disfrutar   vacaciones        cabeza  ,0,presidencia
3582,    precio   luz seguirá subiendo   verano    gobierno  incapaz  frenar  subida    aparte  acepte  propuestas   abaratarían  20   factura   españoles     dóndeestásánchez   ,0,presidencia
3598,      dóndeestásánchez    exigimos  comparecencia  ,0,presidencia
3609,    dóndeestásánchez  exigimos  dé explicaciones   ,0,presidencia
3628,amordazan   hable castellano  disienta   majaderías progres  denuncie  proyecto  islamización   silencio  torno   inseguridad   inmigración ilegal      querían seguir encerrando ilegalmente    líderes separatistas  apirantes  tiranos   ,0,presidencia
3644,ada colau   golpista jordi cuixart reciben abucheos  gente  gracia  barcelona     arruinando barcelona   políticas  obsesiones      responsable   cataluña  partida  2   ,0,presidencia
3661, dejo   artículo   diario elmundo   fondo creado   generalitat  atender  avales   investigados   tribunal  cuentas    fondo  lola flores   ,0,presidencia
3665,     principales redes   instagram    facebook    yt     vox  venido  recuperar cataluña  daremos batalla    frentes    síguenos       ,0,presidencia
3673,    abascal   imposición  pasaporte covid  hostelería     salvajada     aceptar    eligen vacunarse              ,0,presidencia
3690, generalitat pretende avalar   dinero    catalanes   políticos separatistas encausados   tribunal  cuentas   delincuentes protegidos   catalanes desprotegidos     sentaremos   tribunales     ,0,presidencia
3692, socialistas   explicar   catalanes    permitido   separatistas malversar dinero público  pagar  fianzas   golpistas   abstención   separatistas  socialistas    mafia corrupta  arruina   catalanes   ,0,presidencia
3695,    separatistas  roban      permitir   separatismo  salga       sentaremos   tribunales    hotornaremafer  ,0,presidencia
3697,      decreto aprobado  pagar  dinero público  multa   golpistas      espanya  roba     separatistas  roban    lideramoslaoposición  ,0,presidencia
3702,  don    aragonès   40 empalagosos reportajes  tv3 recordando   socio  club super3   convertirlo   william wallace  barretina  aspira           lideramoslaoposición  ,0,presidencia
3706,      rechazamos  invitación   convocatoria previa   comisión bilateral generalitat       conflicto  cataluña  españa   conflicto    cataluña     único grupo parlamentario   piensa asistir   ,0,presidencia
3735,   mensaje    abascal   día  santiago apóstol  patrón  españa      motivos   esperanza   futuro    patriotas            ,0,presidencia
3745,   tratar   comunistas    grande    ,0,presidencia
3780,70 000 niños catalanes   acceso   alimentación suficiente      separatistas gastaron 4 3 millones  2020   15 embajaditas   extranjero  ensuciar  imagen  españa     los11devox exigimos  cierre inmediato   dispendio inmoral  desleal ,0,presidencia
3803, culpa   mala gestión   gobiernos  trabajadores  perdiendo miles  trabajos      cataluna       restricciones   favor   apertura    negocios    garantice  tests masivos  ,0,presidencia
3843,  vox denuncia  fidelidad  gobierno  sánchez  separatismo   pacto   traspasos  competencias   generalidad   mesa   traición     abascal españa necesita  gobierno fiel   españoles     golpistas    ,0,presidencia
3861, presidente separatista  cataluña    gustado   diga   40 empalagosos reportajes  tv3 recordando   socio  club super3   convertirlo   william wallace  barretina  aspira      septiembre     duro       ,0,presidencia
3873,acabo  leer  proyecto  ley  memoria democrática     ejercicio masivo  rencor  injusticia  ignorancia supina    ley sectaria  enfrentar   españoles  manipular  reprimir      cambiarle  nombre     ley gulag    noalaleygulag   laderogaremos,0,presidencia
3888,  advertimos  2019        comprometemos  derogar  totalitaria ley  memoria democrática   ,0,presidencia
3892, ley  memoria histórica  psoe  consolidada   pp   grave    ley  calidad democrática   paso  allá         memoria obligatoria      odio   siglos    libertad  convivencia  respeto     derogaremos       ,0,presidencia
3893,vox         tribunales     querella   presidente catalán   fondo  avalar  multas  procés  tribunal  cuentas  ,0,presidencia
3919,   vox inicia acciones legales   generalidad catalana  ayudar   golpistas   1   recurso   constitucional   2   querella  tsjc  prevaricación  malversación   3   instar   fiscalía  tribunal  cuentas  actuar  aragonés  ,0,presidencia
3921,   vox llevará  constitucional  fondo creado   gobierno catalán  pagar  multas  tribunal  cuentas   golpistas   pretenden   catalanes honrados  trabajadores  financien  fiesta separatista        permitir       ,0,presidencia
3932,  vox  querella    govern    fondo   fianzas  tribunal  cuentas      objetivo  financiar  causas judiciales   golpistas  utilizar  dinero público  blindar    promueven  odio   división   ,0,presidencia
3935, país     kabul   occidente   pretenden borrar  libertad    recuerdo        memoria histórica  imponen  allanar  camino   dictadura progre  aliados    islamismo    enemigo   raíces   ,0,presidencia
3939, reconstruiremos    destruyan     abascal seguirá   voz  millones  españoles frente  gobierno   traición   mentira      ,0,presidencia
3982, gobierno  abandona   héroes   gobierno desmemoriado  desagradecido    guardan  fronteras   protegen  mantienen    nombre  españa jugándose  vida  merecen reconocimiento  gratitud  recursos  salarios dignos    ,0,presidencia
3998, gobierno  traiciona   pueblo  pisotea   ciudadanos  actúa  margen   ley   gobierno ilegítimo    sostenga    acción  inacción   responsable   destrucción  afectos  vínculos  derechos  libertades  sufrimos    ,0,presidencia
4013, bipartidismo  convertido  caciquismo autonómico    entender    recortar derechos fundamentales arbitrariamente      pretenden   pasaporte covid   salvajada     aceptar   ciudadanos  voluntariamente eligen vacunarse   ,0,presidencia
4014,   100 millones  muertos  causó  comunismo  divididos  países    excepción   dictadura camboyana   responsables   genocidios  quedado impunes   países democráticos   blanquea   movimiento totalitario      ,0,presidencia
4026, pp vota      vox   coloca    psoe  rechaza  debate  revocar  nombramiento  abascal  persona  non grata   ,0,presidencia
4031, mesa   asamblea  ceuta  permite  mañana  debata   pleno revocar  nombramiento  santiago abascal  persona  non grata       pp vota   psoe   partido   apoyo recibió   ceutíes    elecciones generales   ,0,presidencia
4032, futuro pertenece   patriotas   mensaje esperanzador   fuerza   confianza   futuro  abascal   españoles   día  santiago apóstol  patrón  españa       ,0,presidencia
4065,    portavoz    refiere   totalitaria ley  memoria democrática aprobada    consejo  ministros       ley  memoria histórica  psoe consolidada   pp  grave   ley   paso  allá   atropello   libertades  hilo    ,0,presidencia
4068,   vox recurre  fondo catalán   multas  tribunal  cuentas    presenta  querella   tsj  pere aragonès  jaume giró  laura vilagrà  prevaricación  malversación  caudales públicos   golpistasaprisión   ,0,presidencia
4125,pura agenda 2030       feliz     hablar        futuro pertenece   patriotas     globalistas   ,0,presidencia
4126,  vox  opone    ordenanzamovilidadsostenible   noalmadridcentral   plantea   errores    madridcentral   izquierda     normativa  demoniza  vehículo privado  prohíbe  sanciona  adolece  falta  alternativas reales   ,0,presidencia
4128,      oculta  informe interno    razón      pp  cs engañan   andaluces   agencia trade   cobardía  impide acabar   administración paralela  psoe    exigimos eliminar  tinglado socialista    ,0,presidencia
4146,  inimaginable   país    1   gobierno  psoe  financia  exposición  promueve  leyenda negra   nación   2   ayuntamiento   ciudad   ve atacada  pp   cede  espacio preferente   3     bancos       patrocina   ,0,presidencia
4190, 13deagosto  1521   tropa  españoles encabezada  hernán cortés   miles  aliados nativos   rendición  tenochtitlán   termina  horror   sacrificios humanos  miles  personas   dioses satánicos   aztecas   ,0,presidencia
4192,  invasión migratoria     realidad   gobierno  juanma moreno  incapaz  proteger   andaluces   inmigración ilegal  prefiere promover  efecto llamada    estrategia andaluza   inmigración     stopinvasiónmigratoria   ,0,presidencia
4210, desconocemos  magnitud   avalancha migratoria  ceuta  melilla   ofensiva  marruecos    gobierno  sánchez   permite  invasión     oculta  cifras   españoles  sufren  consecuencias    stopinvasiónmigratoria  ,0,presidencia
541,    ángeles  visitamos  jet propulsion laboratory      colaboran científicos españoles   investigación espacial    ámbito    estrechar  cooperación españa ee uu  avanzar   transformación tecnológica    d    prioridad   ,7,recerca i universitats
660,         transición energética    aumentar  eficiencia energética   viviendas  vehículos     fomentar  penetración   energías renovables   objetivo   energía  limpia  barata             ,7,recerca i universitats
765,  enhorabona          aconseguit    bookingkellys  yoreservoconlaskellys   ,7,recerca i universitats
1634, s  pot   acord    millor forma aconseguir   aplicar    pròpia universitat   ,7,recerca i universitats
1983,observacions científiques  impulsar politiques sostenibles   transició justa  dades obsevades  qüestionen politiques  impulsen models  creixement depredadors  medi ambient   drets   ,7,recerca i universitats
2139, capricho    space cowboys  bezos  sale  caro    ,7,recerca i universitats
3195,     ánimo amigo     abrazo  fuerte,7,recerca i universitats
3801,   separatistas   comunes   psc rechazan garantizar  neutralidad ideológica   universidades catalanas   69   voto     muestra   pensamiento único  acalla  capacidad crítica   personas    soloquedavox  ,7,recerca i universitats
12,  medalla  oro  enhorabuena   ,9,salut
135, vacunación  españa avanza imparable gracias     profesionales sanitarios    29m  personas   pauta completa   situamos    país  mundo    porcentaje  población     dosis   seguimos     ,9,salut
287,     escalf   recasens   família perica  especialment    desitgem   recuperis   puguem celebrar ascens plegats    abraçada       familia  amics    segur t  acompanyant  superar    recasensisme     ,9,salut
385, enhorabuena   3    oro  españa   juegos paralímpicos   tokyo2020   cuarta medalla paralímpica   cordobés alfonso cabello   alcanzado   récord  mundo   prueba  kilómetro contrarreloj   bravo    hacemosequipo     ,9,salut
446,   minutos  vértigo    hispanos  balonmano suman  medalla  españa   fuerza    equipo   tokyo2020     enhorabuena       bronce   merecido    generación histórica    elcorazóndeespaña  hacemosequipo  ,9,salut
450,españa lidera  proceso  vacunación   28 millones  compatriotas        59      pauta completa    69      dosis         lograr  objetivo  70    población totalmente vacunada   yomevacunoseguro  ,9,salut
451, oro      estreno   escalada  modalidad olímpica   tokyo2020    medalla  coloca  cacereño   historia   juegos olímpicos     disfrutar    prueba  enhorabuena  alberto    elcorazóndeespaña  ,9,salut
452, oro        kata final  bravo     deportista   historia  kárate   país vuelve  darnos  enorme alegría   tokyo2020     enhorabuena     merecida medalla  oro  sandra     elcorazóndeespaña  ,9,salut
460,   décima medalla  españa   tokyo2020   espléndida competición  barcelonés jordi xammar   vigués nicolás rodríguez   alcanzado   madrugada   bronce  470  vela     enhorabuena       rdgz gp      hacemosequipo   elcorazóndeespaña  ,9,salut
468, vamosespaña     joan cardona  cuelga  bronce  vela   juegos   tokyo2020   remontada impresionante    metros  meta    felicidades       medalla     elcorazóndeespaña  ,9,salut
476, grandísimo  ray zapata      bordado  ejercicio impecable    medalla  plata   sexta    juegos   tokyo2020   país   enhorabuena        elcorazóndeespaña  ,9,salut
477,españa  cuelga   medalla   partido emocionante       mano  asturiano pablo carreño   tennis     enhorabuena   medalla  bronce   tokyo2020   1    elcorazóndeespaña  ,9,salut
486,termina  xxiv conferencia  presidentes as   vacunación   gestión   fondos europeos   recuperación   reto demográfico     temas    reuniones    imprescindibles   respuesta   problemas reales   ciudadanía  1 5  ,9,salut
510, espectacular  maialen chourraut     medalla consecutiva   juegos olímpicos   leyenda   deporte   k1 slalom   medalla  españa   tokyo2020   enhorabuena   plata       elcorazondeespaña  ,9,salut
512, enhorabuena  david valero      bronce     oro   remontada épica   medalla  españa   juegos olímpicos   tokyo2020   prueba  mountain bike     elcorazóndeespaña  ,9,salut
531,arrancan  jjoo   tokyo2020    juegos  esperados  especiales    muestra  superación    enormes valores  infunde  deporte      éxitos     deportistas    distancia    país   apoyando     elcorazóndeespaña  ,9,salut
542, pg     continúa  viaje  ee uu     ángeles     visita  jet propulsion lab        inauguración      ángeles  evento      entrevista       encuentro  ceos audiovisuales   evento españa hub audiovisual,9,salut
543,  25 millones  personas    pauta completa  españa  superamos   hito   vacunación  avanzando imparables   objetivo   inmunización colectiva           pandemia  seguimos     yomevacunoseguro  ,9,salut
564,  datos      abandonar  prudencia   respeto   medidas  higiene  fundamental       lavado  manos     mascarillas     ventilación frecuente        alegria     ,9,salut
573, medalla  plata    llega   piscina        tokyo2020        fantástico toni ponce           medalla paralímpica     bravo   87     final    españoles         26  orgullosos       ,9,salut
585,enhorabuena   atleta paralímpico  76   inaugura  medallero   teamesp      juegos paralímpicos   tokyo2020   merecida medalla     50 metros braza s3       familiaparalimpica    ,9,salut
650,seguimos dando pasos firmes                        ley   eutanasia      ley   memoriademocrática      ley    cambioclimático     laespañaquehacemos     ,9,salut
696,continuamos  día   entrevista  ministro      fernando grande marlaska          pierdas            13 00h     puedes seguirla  directo      ,9,salut
752,   tindrem   casa   pauta completa       vegades  procés ràpid   organitzat  eficient  perfecte     deixeu  vacunar     lacovidnofavacances       ,9,salut
909,  vacuna t  cita      pots fer  16  20 h   punts  vacunació distribuïts   país      menors  16   acompanyats   mare   pare   tutor  legal       consulta  centres disponibles     ,9,salut
916,  màxima prudència  onada  calor    alt risc  incendi    pròxims dies      surtis  exterior   hores   calor  hidrata t       evita accés  medi natural     veus  columna  fum  truca   112   ,9,salut
917, procés  crear  vacuna hipra  amer   selva    covid    decisiu    bona feina   indústria   recerca  catalunya   ,9,salut
